id,source_handle,post_url,author,posted_at,raw_content,fetched_at,processed
2013720752223142319,ESPNNBA,https://x.com/ESPNNBA/status/2013720752223142319,ESPN - NBA,2026-01-20T21:10:15Z,"""Michael Jordan went through the same thing in 2003. The difference is Michael Jordan said he was retiring.""

@MarcJSpears on LeBron James not being named an All-Star starter for the first time since 2004 ðŸ€ https://t.co/pxyYNLj9vR",,0
2015970230778896876,ESPNNBA,https://x.com/ESPNNBA/status/2015970230778896876,ESPN - NBA,2026-01-27T02:08:52Z,THE BULLS CAN'T STOP LEBRON JAMES ðŸ˜¤ https://t.co/ydXJDArZAg,,0
2016611784644313267,ESPNNBA,https://x.com/ESPNNBA/status/2016611784644313267,ESPN - NBA,2026-01-28T20:38:10Z,"""I just don't see a world where [LeBron James] plays another year."" ðŸ‘€ 

@DGreen_14 shares his thoughts on what could be LeBron's last game in Cleveland âœï¸ https://t.co/xItS8uOq7m",,0
2016651326646628587,ESPNNBA,https://x.com/ESPNNBA/status/2016651326646628587,ESPN - NBA,2026-01-28T23:15:18Z,Kenny Smith and @SHAQ both believe LeBron will be back next season ðŸ‘€ https://t.co/hqCyCzHQ1r,,0
2016702256574320940,ESPNNBA,https://x.com/ESPNNBA/status/2016702256574320940,ESPN - NBA,2026-01-29T02:37:41Z,"JAYLON TYSON STEALS THE SPOTLIGHT IN LEBRON'S RETURN TO CLEVELAND ðŸ™Œ

ðŸ”¹ 20 PTS
ðŸ”¹ 6 REB
ðŸ”¹ 6 AST https://t.co/XpM5JnMTyw",,0
2018101522291192068,ShamsCharania,https://x.com/ShamsCharania/status/2018101522291192068,Shams Charania,2026-02-01T23:17:52Z,"2026 NBA East All-Star reserves: Donovan Mitchell, Jalen Johnson, Karl-Anthony Towns, Pascal Siakam, Norman Powell, Scottie Barnes, Jalen Duren.",,0
2018101529341751438,TheSteinLine,https://x.com/TheSteinLine/status/2018101529341751438,Marc Stein,2026-02-01T23:17:53Z,"East All-Star reserves:

Cleveland's Donovan Mitchell
Atlanta's Jalen Johnson
New York's Karl-Anthony Towns
Indiana's Pascal Siakam
Miami's Norman Powell
Toronto's Scottie Barnes
Detroit's Jalen Duren",,0
2018101726264361090,TheSteinLine,https://x.com/TheSteinLine/status/2018101726264361090,Marc Stein,2026-02-01T23:18:40Z,"Jalen Johnson, Norman Powell and Jalen Duren are the first-timers among East All-Stars.",,0
2018102427698782414,ShamsCharania,https://x.com/ShamsCharania/status/2018102427698782414,Shams Charania,2026-02-01T23:21:27Z,"2026 NBA West All-Star reserves: Anthony Edwards, Jamal Murray, Chet Holmgren, Kevin Durant, Devin Booker, Deni Avdija, LeBron James.",,0
2018102448024428975,TheSteinLine,https://x.com/TheSteinLine/status/2018102448024428975,Marc Stein,2026-02-01T23:21:32Z,"West All-Star reserves:

Minnesota's Anthony Edwards
Denver's Jamal Murray
Oklahoma City's Chet Holmgren
Houston's Kevin Durant
Phoenix's Devin Booker
Portland's Deni Avdija
The Lakers' LeBron James",,0
2018102730015781193,TheSteinLine,https://x.com/TheSteinLine/status/2018102730015781193,Marc Stein,2026-02-01T23:22:40Z,"The coaches voted for LeBron James as well as first-timers Jamal Murray, Chet Holmgren and Deni Avdija.",,0
2018111386002329640,TheSteinLine,https://x.com/TheSteinLine/status/2018111386002329640,Marc Stein,2026-02-01T23:57:03Z,"Also will be interesting how the NBA rules on Norman Powell after he played for Jamaica last summer. If they adhere to the players' FIBA status, both Powell and Karl-Anthony Towns would be World selections, creating a USA opening. But we do NOT know yet how the league will rule.",,0
2018119980026347627,ESPNNBA,https://x.com/ESPNNBA/status/2018119980026347627,ESPN - NBA,2026-02-02T00:31:12Z,Miami's Norman Powellâ€¼ï¸ https://t.co/4M0PdM4U0M,,0
2018807562309902737,JakeLFischer,https://x.com/JakeLFischer/status/2018807562309902737,Jake Fischer,2026-02-03T22:03:25Z,"Weâ€™re back on @BleacherReport in moments, beginning with some clarification on yesterdayâ€™s Lakers/LeBron comments that got aggregated into oblivion, and then discussing the ongoing trade dominoes falling across the league. JJJ, Giannis, Bullsâ€¦ Join usâ€¦",,0
2018847975771128031,TheSteinLine,https://x.com/TheSteinLine/status/2018847975771128031,Marc Stein,2026-02-04T00:44:00Z,The NBA moves Karl-Anthony Towns â€” but not Norman Powell â€” to Team World and adds Kawhi Leonard to one of the two USA teams for the Feb. 15 All-Star Game: https://t.co/9Sc75Jxv1C,,0
2018865119715856756,ESPNNBA,https://x.com/ESPNNBA/status/2018865119715856756,ESPN - NBA,2026-02-04T01:52:07Z,"LeBron James is expected to finish out the season with the Lakers, league sources told @mcten on Tuesday.

James will not be joining a new team before this season is over. https://t.co/v9qYOUwMPO",,0
2019436218564637167,ShamsCharania,https://x.com/ShamsCharania/status/2019436218564637167,Shams Charania,2026-02-05T15:41:28Z,"Lakers find a sharpshooter on the wings for Luka Doncic, Austin Reaves and LeBron James while the Hawks land a veteran guard, create a $11 million trade exception and pick up an asset.",,0
2019620536196686246,ESPNNBA,https://x.com/ESPNNBA/status/2019620536196686246,ESPN - NBA,2026-02-06T03:53:53Z,"LEBRON COAST-TO-COAST AT 41.

Almost from the free-throw line. ðŸ¤¯ https://t.co/HrBqwky745",,0
2020349735769444382,ESPNNBA,https://x.com/ESPNNBA/status/2020349735769444382,ESPN - NBA,2026-02-08T04:11:27Z,"""I got the winner.""

LeBron on who he has in the Super Bowl ðŸ˜­ https://t.co/tjDiVnBmsr",,0
2021798033323692359,ESPNNBA,https://x.com/ESPNNBA/status/2021798033323692359,ESPN - NBA,2026-02-12T04:06:28Z,"Cooper Flagg and Kon Knueppel will just BARELY miss becoming the 4th pair of rookies to each score 1,000 points before the All-Star Break in the last 45 seasons ðŸ˜³ 

The only pairs to do it:
- Paolo Banchero & Bennedict Mathurin (2022-23)
- LeBron James & Carmelo Anthony (2003-04)
- Michael Jordan & Hakeem Olajuwon (1984-85)",,0
2022026304544289174,TheSteinLine,https://x.com/TheSteinLine/status/2022026304544289174,Marc Stein,2026-02-12T19:13:33Z,The NBA has opted to move Miamiâ€™s Norman Powell (who plays internationally for Jamaica) to Team World and has named San Antonioâ€™s Deâ€™Aaron Fox as an All-Star replacement for Giannis Antetokounmpo. https://t.co/IBDftPvBw1,,0
2022718112609845567,TheSteinLine,https://x.com/TheSteinLine/status/2022718112609845567,Marc Stein,2026-02-14T17:02:32Z,"The NBA announces that the Lakersâ€™ LeBron James, as weâ€™ve seen in recent years, will not be present for today's NBA All-Star Media Day and will hold a separate press conference Sunday before participating in the All-Star Game.",,0
2023131704869700079,ESPNNBA,https://x.com/ESPNNBA/status/2023131704869700079,ESPN - NBA,2026-02-15T20:26:01Z,LeBron hasn't made any decision when it comes to his future yet ðŸ‘€ https://t.co/AVJR41aUra,,0
2024953829851070488,ESPNNBA,https://x.com/ESPNNBA/status/2024953829851070488,ESPN - NBA,2026-02-20T21:06:29Z,"Just how well does the Lakers' Big 3 stack up?

@chiney analyzes the Lakers' efficiency of LeBron James, Luka Doncic, and Austin Reaves togetherâœï¸ https://t.co/FdpWZd8oFu",,0
2025717879623008313,TheSteinLine,https://x.com/TheSteinLine/status/2025717879623008313,Marc Stein,2026-02-22T23:42:33Z,"The Lakersâ€™ LeBron James is playing in his 1,600th regular-season game tonight â€¦ 12 shy of passing Robert Parish for the NBA record. https://t.co/xBSRqQf2u2",,0
2026514933916033035,ESPNNBA,https://x.com/ESPNNBA/status/2026514933916033035,ESPN - NBA,2026-02-25T04:29:45Z,"BLOCKED BY JAMES ðŸ«£

LEBRON TUFF CHASEDOWN ðŸ‘‘ https://t.co/WqEBx2OfRR",,0
2026754181952917695,ESPNNBA,https://x.com/ESPNNBA/status/2026754181952917695,ESPN - NBA,2026-02-25T20:20:26Z,"""There's not many players in the NBA that close games better than LeBron James. ... As great as Luka is, I want the ball in LeBron James' hands.""

@MarcJSpears on the Lakers after their loss to the Magic ðŸ€ https://t.co/pTeU5q8cAL",,0
2027503117919535474,TheSteinLine,https://x.com/TheSteinLine/status/2027503117919535474,Marc Stein,2026-02-27T21:56:27Z,The Heat say All-Star swingman Norman Powell will be week-to-week after an MRI confirmed a Grade 1 right groin strain.,,0
2027875224364933600,ESPNNBA,https://x.com/ESPNNBA/status/2027875224364933600,ESPN - NBA,2026-02-28T22:35:04Z,"It's Luka's birthday today, and he's scored the 4th-most points before turning 27 in NBA history ðŸŽ‚ 

He's also one of three players to record 10K PTS, 4K REB, 4K AST before 27, along with LeBron and Oscar Robertson ðŸ”¥ https://t.co/25CIyR3VX0",,0
2030025897286455573,TheSteinLine,https://x.com/TheSteinLine/status/2030025897286455573,Marc Stein,2026-03-06T21:01:04Z,The Lakers say LeBron James (elbow) is out tonight against Indiana. https://t.co/FZ3XssnLPD,,0
2030710633969447207,ChrisBHaynes,https://x.com/ChrisBHaynes/status/2030710633969447207,Chris Haynes,2026-03-08T18:21:58Z,Los Angeles Lakers star LeBron James (left elbow contusion; left foot arthritis) is out today against the New York Knicks.,,0
2031158531718520992,TheSteinLine,https://x.com/TheSteinLine/status/2031158531718520992,Marc Stein,2026-03-10T00:01:45Z,The Lakers have upgraded LeBron James to questionable for Tuesdayâ€™s game against Minnesota. https://t.co/ijvQHIa0eN,,0
2032986906422558843,ESPNNBA,https://x.com/ESPNNBA/status/2032986906422558843,ESPN - NBA,2026-03-15T01:07:04Z,"LeBron &amp; Jamal mic'd up ðŸŽ¤ 

Watch Nuggets-Lakers on ABC and the ESPN App. https://t.co/CB91DjDzXY",,0
2033631492522332460,ESPNNBA,https://x.com/ESPNNBA/status/2033631492522332460,ESPN - NBA,2026-03-16T19:48:25Z,.@imanShumpert compares Cooper Flagg and Kon Knueppel's ROY race to LeBron and Carmelo's back in the 2003-04 season ðŸ‘€ https://t.co/nDxS844L97,,0
2033655195360514212,ESPNNBA,https://x.com/ESPNNBA/status/2033655195360514212,ESPN - NBA,2026-03-16T21:22:36Z,Safe to say LeBron isn't going to Superman dive on the floor again anytime soon ðŸ˜­ (via @kingjames) https://t.co/NSpEgzdI71,,0
2033988803354870243,ESPNNBA,https://x.com/ESPNNBA/status/2033988803354870243,ESPN - NBA,2026-03-17T19:28:15Z,"""Finally, you're starting to see the Big 3 have real chemistry.""

â€”@chiney on Luka DonÄiÄ‡, Austin Reaves and LeBron James in their game against the Rockets ðŸ‘€ https://t.co/04ClZ1SZss",,0
2034400125498314935,ESPNNBA,https://x.com/ESPNNBA/status/2034400125498314935,ESPN - NBA,2026-03-18T22:42:41Z,".@WindhorstESPN shares his thoughts on LeBron's current role with the Lakers heading into the postseason âœï¸

Watch Lakers-Rockets at 9:30 PM ET on ESPN and the ESPN App ðŸ¿ https://t.co/gvOmTzQG53",,0
2034488770905727369,ESPNNBA,https://x.com/ESPNNBA/status/2034488770905727369,ESPN - NBA,2026-03-19T04:34:56Z,@espn LeBron finished with 5 REB*,,0
2035496618384884070,ESPNNBA,https://x.com/ESPNNBA/status/2035496618384884070,ESPN - NBA,2026-03-21T23:19:46Z,"LeBron James immediately after becoming the all-time games played leader ðŸ˜­ðŸ”¥

That crowd pop on the road is crazy ðŸ‘‘ https://t.co/FME6nQvJsj",,0
2035541742909321663,ESPNNBA,https://x.com/ESPNNBA/status/2035541742909321663,ESPN - NBA,2026-03-22T02:19:04Z,"LeBron's smile after Luke Kennard called game vs. the Magic ðŸ˜

Kennard played for LeBron's AAU program growing up ðŸ‘‘ https://t.co/s3DRXMNBi0",,0
2036161036340912505,ESPNNBA,https://x.com/ESPNNBA/status/2036161036340912505,ESPN - NBA,2026-03-23T19:19:55Z,"""LeBron James is absolutely thriving in this less is more, third option reduced role.""

@BannedMacMahon shares his thoughts on the Lakers' nine-game winning streak ðŸ€ https://t.co/aPxCtRwFew",,0
2036168046285316533,ESPNNBA,https://x.com/ESPNNBA/status/2036168046285316533,ESPN - NBA,2026-03-23T19:47:47Z,"""Maybe when it's all said and done, it's LeBron number one in scoring and KD second.""

@MarcJSpears believes Kevin Durant can climb the NBA all-time scoring list to second ðŸ‘€ https://t.co/pcP24EaLPH",,0
2038834659300089910,ESPNNBA,https://x.com/ESPNNBA/status/2038834659300089910,ESPN - NBA,2026-03-31T04:23:57Z,Third triple-double of the season for LeBron ðŸ‘‘ https://t.co/DUpwUCIrLt,,0
2039069027662692518,ESPNNBA,https://x.com/ESPNNBA/status/2039069027662692518,ESPN - NBA,2026-03-31T19:55:14Z,"""The Lakers are going to want to fit this team around Luka Doncic moving forward. ... If LeBron chooses to prioritize his salary, they'll be other options for him.""

@Mcten gives some insight on what's next for LeBron and the Lakers ðŸ€ https://t.co/jVfD5Va9fY",,0
2041209752466670048,ESPNNBA,https://x.com/ESPNNBA/status/2041209752466670048,ESPN - NBA,2026-04-06T17:41:43Z,"""Rather than just going Mike and LeBron, ... gotta put Kobe in there. ... I'm saying it here on the Pat McAfee show, gotta put Steph Curry in there.""

@SHAQ joins the @PatMcAfeeShow and lists his GOATS of the NBA ðŸ€ https://t.co/x3fpeXndSe",,0
2041603123920155044,TheSteinLine,https://x.com/TheSteinLine/status/2041603123920155044,Marc Stein,2026-04-07T19:44:50Z,"The Lakers say LeBron James (left foot injury management) has been downgraded to out for tonightâ€™s game against Oklahoma City.

No Luka DonÄiÄ‡, Austin Reaves or James against the West-leading Thunder.",,0
2042326799460303244,ESPNNBA,https://x.com/ESPNNBA/status/2042326799460303244,ESPN - NBA,2026-04-09T19:40:28Z,"""If I'm Bron I would really, really consider playing my last year with the New York Knicks.""

@KendrickPerkins thinks LeBron should leave the Lakers this offseason ðŸ‘€ https://t.co/DmMVbe0U78",,0
2042691413247172964,ESPNNBA,https://x.com/ESPNNBA/status/2042691413247172964,ESPN - NBA,2026-04-10T19:49:18Z,"""LeBron's been trying to write that Hollywood ending ... this is on a platter for him.""

The NBA Today crew questions whether LeBron can carry the Lakers heading into the postseason ðŸ‘‘ https://t.co/IFAFI1TF2w",,0
2042830547366404420,ESPNNBA,https://x.com/ESPNNBA/status/2042830547366404420,ESPN - NBA,2026-04-11T05:02:11Z,"LEBRON CONTINUES TO PUT THE LAKERS ON HIS BACK ðŸ‘‘ 

Second-straight W for the Lakers and a 28/6/12 night for King James ðŸ”¥ https://t.co/l9dpTTdXBv",,0
2043774016838603254,TheSteinLine,https://x.com/TheSteinLine/status/2043774016838603254,Marc Stein,2026-04-13T19:31:11Z,NBA Players of the Week: The Lakersâ€™ LeBron James and Torontoâ€™s Brandon Ingram. https://t.co/n7CMTOdFmv,,0
2045532809356349878,ESPNNBA,https://x.com/ESPNNBA/status/2045532809356349878,ESPN - NBA,2026-04-18T16:00:00Z,"Will Luka return in round one vs. Houston? ðŸ¤”

LeBron leads the Lakers against KD and the Rockets starting tonight at 8:30 PM ET on ABC and the ESPN App ðŸ¿ https://t.co/GiA2KuEVyC",,0
2045549852818301249,ESPNNBA,https://x.com/ESPNNBA/status/2045549852818301249,ESPN - NBA,2026-04-18T17:07:44Z,"Tonight will mark the fourth postseason series matchup between Kevin Durant and LeBron James ðŸ¿

A look back at their first three meetings, all in the NBA Finals â¤µï¸ https://t.co/fAS5dyTMue",,0
2045671879713661162,ESPNNBA,https://x.com/ESPNNBA/status/2045671879713661162,ESPN - NBA,2026-04-19T01:12:37Z,"LeBron is DIMING to start ðŸ”¥

Watch Game 1 of Rockets-Lakers NOW on ABC and the ESPN App ðŸ¿ https://t.co/kuWtIk2QC4",,0
2045690138177499403,ESPNNBA,https://x.com/ESPNNBA/status/2045690138177499403,ESPN - NBA,2026-04-19T02:25:10Z,LeBron and this ref ðŸ˜‚ https://t.co/hAbsMEpXjX,,0
2045703887680639389,TheSteinLine,https://x.com/TheSteinLine/status/2045703887680639389,Marc Stein,2026-04-19T03:19:48Z,"The home team goes 4-0 on the first day of the NBA playoffs â€¦ 

And none more impressively than the Lakers â€” led by the trio, yes, of LeBron James, Luke Kennard and Deandre Ayton â€” winning a 107-98 grind over Kevin Durant-less Houston.",,0
2045716123203624967,ESPNNBA,https://x.com/ESPNNBA/status/2045716123203624967,ESPN - NBA,2026-04-19T04:08:25Z,THERE'S A FIRE IN LEBRON'S EYES ðŸ˜¤ https://t.co/cX3fGxveqk,,0
2045869168000389626,ESPNNBA,https://x.com/ESPNNBA/status/2045869168000389626,ESPN - NBA,2026-04-19T14:16:34Z,"Luke Kennard passed LeBron on Ohio basketballâ€™s career points list in 2015. A decade later, the two are competing in the playoffs on the same team ðŸ”¥ https://t.co/4SvyZ5EyMV",,0
2046759465551061102,ShamsCharania,https://x.com/ShamsCharania/status/2046759465551061102,Shams Charania,2026-04-22T01:14:18Z,Kevin Durant vs. LeBron James in the NBA playoffs once again; last faced off in the 2018 NBA Finals.,,0
2046820864688013620,ESPNNBA,https://x.com/ESPNNBA/status/2046820864688013620,ESPN - NBA,2026-04-22T05:18:16Z,LEBRON AND THE SHORTHANDED LAKERS HEAD TO HOUSTON WITH THE ADVANTAGE ðŸ”¥ https://t.co/FqtCNNGgXG,,0
2046822825000919457,ESPNNBA,https://x.com/ESPNNBA/status/2046822825000919457,ESPN - NBA,2026-04-22T05:26:04Z,"""We don't have a choice.""

â€”LeBron on how the Lakers will maintain their energy on the road after going up 2-0 vs. Houston ðŸ’¯ https://t.co/VeVglXEvhV",,0
2047874036651233338,TheSteinLine,https://x.com/TheSteinLine/status/2047874036651233338,Marc Stein,2026-04-25T03:03:12Z,Are LeBron and the Lakers actually going to Cancun the Rockets without their top two scorers?,,0
2047875280086221235,ESPNNBA,https://x.com/ESPNNBA/status/2047875280086221235,ESPN - NBA,2026-04-25T03:08:09Z,"LEBRON JAMES MET THE MOMENT ðŸ”¥

This game-tying bucket in clutch time is so tough ðŸ˜¤ https://t.co/LCQfv8zoSj",,0
2048936661451477180,ESPNNBA,https://x.com/ESPNNBA/status/2048936661451477180,ESPN - NBA,2026-04-28T01:25:42Z,"COOP IN THE MOST ELITE COMPANY ðŸ”¥

He's the first rookie to lead his team in PTS, REB, AST and STL since Michael Jordan in 1984-85.

He's also the second-youngest rookie of the year ever, behind only LeBron James. https://t.co/qntFplyVFk",,0
2050430930515275991,ESPNNBA,https://x.com/ESPNNBA/status/2050430930515275991,ESPN - NBA,2026-05-02T04:23:23Z,"GAME 6 LEBRON DID NOT DISAPPOINT ðŸ˜¤ðŸ‘‘

James led all scorers in the game with 28 points to help the Lakers advance against the Rockets ðŸ‘ https://t.co/tHRhdsMxJC",,0
2051702155841507521,ESPNNBA,https://x.com/ESPNNBA/status/2051702155841507521,ESPN - NBA,2026-05-05T16:34:47Z,"""I got it 4-1 OKC. I think LeBron's good enough to get one game. Just 'cause he's my GOAT.""

@Teague0 believes OKC will beat the Lakers in five games ðŸ‘€

(via @richeisenshow) https://t.co/mHbUxofzJO",,0
2052066970955100501,ESPNNBA,https://x.com/ESPNNBA/status/2052066970955100501,ESPN - NBA,2026-05-06T16:44:26Z,"""I think Bron can play till he's 45. ... I think he has another four years of this level of play.""

@KendrickPerkins shares his thoughts on LeBron's performance in the playoffs ðŸ€ https://t.co/g74TKD1aLS",,0
2053296099209687500,ESPNNBA,https://x.com/ESPNNBA/status/2053296099209687500,ESPN - NBA,2026-05-10T02:08:33Z,"LeBron wasn't happy with this no-call ðŸ˜¯

Chet with the easy slam on the other end â€¼ï¸ https://t.co/HVxjryqWXN",,0
2054071429440692635,ESPNNBA,https://x.com/ESPNNBA/status/2054071429440692635,ESPN - NBA,2026-05-12T05:29:26Z,All respect between LeBron &amp; Shai ðŸ¤ https://t.co/zV1eSK39eW,,0
2054081637823193317,TheSteinLine,https://x.com/TheSteinLine/status/2054081637823193317,Marc Stein,2026-05-12T06:10:00Z,"The Lakersâ€™ LeBron James says â€œI donâ€™t knowâ€ when asked about his plans for a 24th season in the NBA.

â€œWhen the time comes you guys will know,â€ James said.",,0
2054081992233451523,TheSteinLine,https://x.com/TheSteinLine/status/2054081992233451523,Marc Stein,2026-05-12T06:11:24Z,LeBron James at the podium addressing the media after the Lakers were eliminated by Oklahoma City: https://t.co/KC7IRWl0HJ,,0
2054191559336140922,ESPNNBA,https://x.com/ESPNNBA/status/2054191559336140922,ESPN - NBA,2026-05-12T13:26:47Z,"Kobe Bryant, Dirk Nowitzki and Tim Duncan all played the final playoff game of their career against the Thunder.

Will LeBron James join this legendary list after this season? ðŸ¤” https://t.co/luulfNcfbS",,0
2054194182915248537,ESPNNBA,https://x.com/ESPNNBA/status/2054194182915248537,ESPN - NBA,2026-05-12T13:37:12Z,Austin Reaves on his friendship with LeBron ðŸ¤ https://t.co/T108D2dl6A,,0
2054245326496907267,TheSteinLine,https://x.com/TheSteinLine/status/2054245326496907267,Marc Stein,2026-05-12T17:00:26Z,"1-to-2 PM ET on @SiriusXMNBA Radio: Join @talkhoops and me NOW as we talk LeBron James, NBA playoffs AND all of the league's latest off-court business on DEALS &amp; DUNKS.

Call us to join the show at 855-622-5867! 

AND click here to listen LIVE: https://t.co/354jjLnBNu https://t.co/f2GEtv6OXy",,0
2054637751090241573,ESPNNBA,https://x.com/ESPNNBA/status/2054637751090241573,ESPN - NBA,2026-05-13T18:59:47Z,"""It was taken by LeBron to be another example of the Lakers not appreciating him."" 

@mcten joins @RichEisenShow to discuss LeBron James' complex relationship with the Lakers https://t.co/7daQcwjrAi",,0
2054638989848547568,ESPNNBA,https://x.com/ESPNNBA/status/2054638989848547568,ESPN - NBA,2026-05-13T19:04:43Z,LeBron is still pulling for the Carushow ðŸ† https://t.co/ivDkM7PbNl,,0
2056202595211874748,TheSteinLine,https://x.com/TheSteinLine/status/2056202595211874748,Marc Stein,2026-05-18T02:37:55Z,"Props to @spidadmitchell and the Cavs â€¦ closing in on his first-ever trip to the conference finals and Clevelandâ€™s first without LeBron James since 1992.

Statement Game 7 for the Eastâ€™s No. 4 seeds to rout No. 1 Detroit.

More of the NBA latest from me: https://t.co/IeKQIysC5v",,0
2057168905576100254,ESPNNBA,https://x.com/ESPNNBA/status/2057168905576100254,ESPN - NBA,2026-05-20T18:37:42Z,"""Giannis, for a period of months, has made it clear to the Bucks ... he believes the time has come for both sides to part ways.""

""All the indications I've gotten over the course of the year is that [LeBron's] gonna play one more season.""

@ShamsCharania joins the @RichEisenShow and speaks on Giannis' trade rumors and LeBron's free agency ðŸ‘€",,0
2057570199021248804,ESPNNBA,https://x.com/ESPNNBA/status/2057570199021248804,ESPN - NBA,2026-05-21T21:12:17Z,"""If the Lakers don't get a clear answer from LeBron by July 1st, they may have to renounce his rights. ... I would be stunned if that happened, but there is a little bit more of an urgency."" 

@WindhorstESPN details LeBron's free agency scenarios âœï¸ https://t.co/7NpA0O6aaS",,0
2059315398315520409,ESPNNBA,https://x.com/ESPNNBA/status/2059315398315520409,ESPN - NBA,2026-05-26T16:47:05Z,"""Why would you go back to Cleveland if you're LeBron? ... I'd be shocked if LeBron goes back to Cleveland. ... I do not know what they do. They don't have enough pieces to get Giannis.""

@MadDogUnleashed joins the @RichEisenShow and speaks on the Cavs heading into the off-season ðŸ€",,0
2064124653786816697,ESPNNBA,https://x.com/ESPNNBA/status/2064124653786816697,ESPN - NBA,2026-06-08T23:17:21Z,"""The amount of Jalen Brunson jerseys I see stacks up to the amount of Stephen Curry and LeBron James jerseys you see.""

â€“@Money23Green on the support the Knicks fans have shown the team and Brunson ðŸ™Œ https://t.co/DUQvwtBXo2",,0
2064759521281499358,ESPNNBA,https://x.com/ESPNNBA/status/2064759521281499358,ESPN - NBA,2026-06-10T17:20:05Z,"""He's in a state now where it's like, 'I don't have to prove nothing to anybody.' ... I love this comment.""

â€”@carmeloanthony on LeBron's GOAT comments ðŸ‘€ðŸ

(via @PatMcAfeeShow) https://t.co/aqVkNPRAjE",,0
2065485731347255564,ESPNNBA,https://x.com/ESPNNBA/status/2065485731347255564,ESPN - NBA,2026-06-12T17:25:47Z,"Despite rumors circulating, Rich Paul tells @PatMcAfeeshow that he hasn't had a conversation with LeBron James about next season, but has received calls from ""about 10-12 teams"" interested ðŸ‘€

""Believe nothing that's out there because I haven't had one conversation with him."" https://t.co/drtwegSNhC",,0
2066614672783028510,ESPNNBA,https://x.com/ESPNNBA/status/2066614672783028510,ESPN - NBA,2026-06-15T20:11:48Z,".@WindhorstESPN ranks the top title closeout games in NBA history ðŸ† 

1. Michael Jordan - 1998
2. ????
3. ????
4. Jalen Brunson - 2026
5. LeBron James - 2013 https://t.co/Q0xRZorlXu",,0
2066928847497351303,TheSteinLine,https://x.com/TheSteinLine/status/2066928847497351303,Marc Stein,2026-06-16T17:00:13Z,"1-to-2 PM ET on @SiriusXMNBA Radio: Join @talkhoops and me for an all-new hour of DEALS &amp; DUNKS. 

We'll talk lots of Giannis, NBA Draft, LeBron, Clippers and more. 

ðŸ“ž Call the show at 855-622-5867 to join the discussion.

ðŸ“¡ And listen LIVE here: https://t.co/354jjLn3XW https://t.co/TZ0PGGiEmL",,0
2067327003498324297,ESPNNBA,https://x.com/ESPNNBA/status/2067327003498324297,ESPN - NBA,2026-06-17T19:22:21Z,"""I'm hearing that [LeBron's] likely coming back [to the Lakers]. ... Kevin Love could likely be joining the Lakers too.""

@MarcJSpears gives some insight on what could be next for LeBron ðŸ€ https://t.co/EV1Qwqiixf",,0
